-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 -0.024274 -0.33877 0.08686
-6.30213e-05 0.00165968 -0.0095511 0.105658 -1 -0.510972 -0.0924 -0.240622
-6.30213e-05 0.00165968 -0.0095511 0.105658 -1 -0.128738 -0.148259 0.0541218
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 0.123928 0.298253 0.286575
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 -0.413245 -0.476572 -0.374943
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 -1.02713 0.179022 -1.55848
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 0.00980677 0.193288 -0.0611649
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 -0.213302 0.326768 0.448137
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 0.138564 0.135947 -0.0603865
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 0.0434711 -0.297356 0.0252366
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 -0.136521 -0.146342 -0.0249672
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 0.0884456 0.0901137 -0.00443608
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 0.688832 -0.164106 0.877932
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 0.184773 0.179253 -0.31394
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 0.0109321 -0.160286 0.0570511
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 0.103126 -0.217936 -0.306461
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 0.0993683 -0.101437 0.151191
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 0.117239 -0.131498 -0.0763421
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 -0.0261996 0.0938761 0.050693
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 0.151095 0.0826709 -0.172385
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 -0.0895813 -0.0897181 0.00418141
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 0.129685 0.0775142 -0.128536
-6.30213e-05 0.00165968 -0.0095511 0.105658 -1 0.0273137 -0.0879646 -0.0479617
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 0.159666 0.252098 -0.444586
-6.30213e-05 0.00165968 -0.0095511 0.493677 -1 0.00445975 0.230758 -0.342245
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 -0.863943 0.428173 0.44871
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 -0.146509 -0.125466 0.251956
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 -0.0522512 0.18731 0.251412
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 -0.366379 -0.882732 0.333672
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 0.307619 0.173105 -0.61214
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 -0.231935 -0.073243 -0.0858761
-6.30213e-05 0.00165968 -0.0095511 0.938272 1 0.44883 0.220409 0.338731
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 -0.121702 -0.10073 -0.0109609
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 0.0940304 0.0843864 0.183646
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 0.137099 0.160182 0.0309711
-6.30213e-05 0.00165968 -0.0095511 0.105658 -1 0.0272767 -0.0818087 -0.0234143
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 0.0922258 -0.112223 0.208551
-6.30213e-05 0.00165968 -0.0095511 0.105658 -1 0.121549 0.125385 0.0131637
-6.30213e-05 0.00165968 -0.0095511 0.938272 1 -0.39299 0.140087 0.526287
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 -0.160363 -0.0668987 0.102434
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 -0.0234876 0.0795272 0.0199923
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 0.01207 0.187616 -0.069706
-6.30213e-05 0.00165968 -0.0095511 0.000510999 1 0.122397 0.0220896 0.00679708
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 -0.0629626 -0.150444 0.208113
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 0.112734 0.00621671 0.00403189
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 0.106564 0.232366 0.0426803
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 0.0498621 0.488316 0.919765
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 0.354167 0.183161 -0.248596
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 -0.0994647 -0.0653928 0.0840927
-6.30213e-05 0.00165968 -0.0095511 0.493677 1 -1.07335 -0.959453 -1.18092
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 -0.0051522 -0.414575 0.066893
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 -0.166507 -0.0399825 0.115034
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 0.0257343 -0.179552 0.0506847
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 0.585663 0.19524 0.625872
-6.30213e-05 0.00165968 -0.0095511 0.105658 -1 0.446677 0.0260819 -0.0210328
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 0.523435 0.253636 -0.540244
-6.30213e-05 0.00165968 -0.0095511 0.493677 -1 -0.521421 -0.0945392 -0.245042
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 0.354167 0.183161 -0.248596
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 0.142759 0.0850465 -0.141178
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 0.141248 0.0778026 -0.161428
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 -0.0994647 -0.0653928 0.0840927
-6.30213e-05 0.00165968 -0.0095511 0.493677 1 0.216715 -1.74293 1.41267
-6.30213e-05 0.00165968 -0.0095511 0.493677 1 -0.469624 0.737252 0.453145
-6.30213e-05 0.00165968 -0.0095511 0.493677 1 1.55599 -0.0957343 0.327472
-6.30213e-05 0.00165968 -0.0095511 0.493677 1 -1.07335 -0.959453 -1.18092
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 -0.601281 -0.54272 0.277116
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 -0.556778 0.529586 0.84724
-6.30213e-05 0.00165968 -0.0095511 0.493677 -1 -0.0416782 -0.510177 0.570381
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 -0.330091 0.580488 0.3329
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 -0.392178 -0.455667 -0.357244
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 0.165488 -0.51287 0.247319
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 -0.0051522 -0.414575 0.066893
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 -0.0249228 -0.324291 0.0831838
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 -0.0560962 -0.431996 0.437679
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 -0.150081 -0.183785 0.0654933
-6.30213e-05 0.00165968 -0.0095511 0.000510999 -1 -0.166507 -0.0399825 0.115034
-6.30213e-05 0.00165968 -0.0095511 0.493677 1 -1.14581 0.223129 -0.543336
-6.30213e-05 0.00165968 -0.0095511 0.105658 1 -0.0731674 0.50584 -0.17183
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 -0.750492 -0.220182 -0.0940197
-6.30213e-05 0.00165968 -0.0095511 0.493677 1 0.61686 -1.91491 -0.803154
-6.30213e-05 0.00165968 -0.0095511 0.493677 -1 -0.323645 -1.08878 -0.844915
-6.30213e-05 0.00165968 -0.0095511 0.13957 1 -0.0177063 0.425663 0.417603
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 0.493322 0.365845 -0.32006
-6.30213e-05 0.00165968 -0.0095511 0.13957 -1 0.0257343 -0.179552 0.0506847
